timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,network_latency,node_cpu_usage,node_memory_usage,node_temperature
2025-12-27 22:45:38,0.0,0.0,0.0,0.0024831127,0.8479194,0.0
2025-12-27 22:45:48,0.0,0.0,0.0,0.00223297,0.8479194,0.0
2025-12-27 22:45:59,0.0,0.0,0.0,0.0027516906,0.84786826,0.0
2025-12-27 22:46:09,0.0,0.0,0.0,0.0021918335,0.84786826,0.0
2025-12-27 22:46:19,0.0,0.0,0.0,0.0028222036,0.8496061,0.0
2025-12-27 22:46:29,0.0,0.0,0.0,0.0022681153,0.8495039,0.0
2025-12-27 22:46:40,0.0,0.0,0.0,0.002567587,0.84786826,0.0
2025-12-27 22:46:50,0.0,0.0,0.0,0.0021499204,0.849555,0.0
2025-12-27 22:47:00,0.0,0.0,0.0,0.001930563,0.8495039,0.0
2025-12-27 22:47:11,0.0,0.0,0.0,0.002574036,0.84786826,0.0
2025-12-27 22:47:21,0.0,0.0,0.0,0.0024180363,0.8495039,0.0
2025-12-27 22:47:31,0.0,0.0,0.0,0.0018128338,0.84786826,0.0
2025-12-27 22:47:41,0.0,0.0,0.0,0.0022538067,0.8495039,0.0
2025-12-27 22:47:52,0.0,0.0,0.0,0.0024076928,0.8479705,0.0
2025-12-27 22:48:06,0.0,0.0,0.0,0.0026842386,0.8479194,0.0
2025-12-27 22:48:17,0.0,0.0,0.0,0.0022182907,0.84786826,0.0
2025-12-27 22:48:27,0.0,0.0,0.0,0.0028934323,0.8480727,0.0
2025-12-27 22:48:37,0.0,0.0,0.0,0.903693,1.7253823,0.0
2025-12-27 22:48:48,0.0,0.0,0.0,1.0544395,2.6044297,0.0
2025-12-27 22:48:58,0.0,0.0,0.0,4.1055136,2.6060653,0.0
2025-12-27 22:49:08,0.0,0.0,0.0,3.324171,1.727069,0.0
2025-12-27 22:49:18,0.0,0.0,0.0,4.3565807,0.8479705,0.0
2025-12-27 22:49:29,0.0,0.0,0.0,3.1834126,0.8479705,0.0
2025-12-27 22:49:39,0.0,0.0,0.0,0.5358733,0.8479705,0.0
2025-12-27 22:49:49,0.0,0.0,0.0,0.4400994,0.8480727,0.0
2025-12-27 22:49:59,0.0,0.0,0.0,0.0026253813,0.8480727,0.0
2025-12-27 22:50:10,0.0,0.0,0.0,0.0026820372,0.8479705,0.0
2025-12-27 22:50:20,0.0,0.0,0.0,0.0028923152,0.8496061,0.0
2025-12-27 22:50:30,0.0,0.0,0.0,0.002907036,0.84965724,0.0
2025-12-27 22:50:40,0.0,0.0,0.0,0.0021743649,0.85129285,0.0
2025-12-27 22:50:51,0.0,0.0,0.0,0.0021843691,0.8480727,0.0
2025-12-27 22:51:01,0.0,0.0,0.0,0.00238297,0.84965724,0.0
2025-12-27 22:51:11,0.0,0.0,0.0,0.002364964,0.8480216,0.0
2025-12-27 22:51:22,0.0,0.0,0.0,0.002387996,0.8479705,0.0
2025-12-27 22:51:32,0.0,0.0,0.0,0.0017284559,0.8479705,0.0
2025-12-27 22:51:42,0.0,0.0,0.0,0.0024166475,0.8479705,0.0
2025-12-27 22:51:52,0.0,0.0,0.0,0.0018809304,0.8479705,0.0
2025-12-27 22:52:02,0.0,0.0,0.0,0.0018544584,0.8479705,0.0
2025-12-27 22:52:12,0.0,0.0,0.0,0.0011491113,0.8496061,0.0
2025-12-27 22:52:22,0.0,0.0,0.0,0.001497164,0.8480727,0.0
2025-12-27 22:52:33,0.0,0.0,0.0,0.0015631471,0.8480216,0.0
2025-12-27 22:52:43,0.0,0.0,0.0,0.0015660968,0.8496061,0.0
2025-12-27 22:52:53,0.0,0.0,0.0,0.0016480746,0.8496061,0.0
2025-12-27 22:53:03,0.0,0.0,0.0,0.0015509624,0.8479705,0.0
2025-12-27 22:53:15,0.0,0.0,0.0,0.0015553313,0.8479705,0.0
2025-12-27 22:53:35,0.0,0.0,0.0,0.0015293031,0.8496061,0.0
2025-12-27 22:53:45,0.0,0.0,0.0,0.0015656368,0.8496061,0.0
2025-12-27 22:53:55,0.0,0.0,0.0,0.0015488154,0.84965724,0.0
2025-12-27 22:54:05,0.0,0.0,0.0,0.0011895626,0.84965724,0.0
2025-12-27 22:54:15,0.0,0.0,0.0,0.001542679,0.8479705,0.0
2025-12-27 22:54:26,0.0,0.0,0.0,0.0013914861,0.8479705,0.0
2025-12-27 22:54:36,0.0,0.0,0.0,0.0016658504,0.8479705,0.0
2025-12-27 22:54:46,0.0,0.0,0.0,0.0016663683,0.8479705,0.0
2025-12-27 22:54:57,0.0,0.0,0.0,0.0016338459,0.8479705,0.0
2025-12-27 22:55:07,0.0,0.0,0.0,0.0012118194,0.8479705,0.0
2025-12-27 22:55:17,0.0,0.0,0.0,0.0016395694,0.8480727,0.0
2025-12-27 22:55:27,0.0,0.0,0.0,0.0014163856,0.8480216,0.0
2025-12-27 23:02:53,0.0,0.0,0.0,0.0016267162,0.85124177,0.0
2025-12-27 23:03:03,0.0,0.0,0.0,0.0015003664,0.8496061,0.0
2025-12-27 23:03:13,0.0,0.0,0.0,0.0014169216,0.849095,0.0
2025-12-27 23:03:23,0.0,0.0,0.0,0.0014341623,0.8469482,0.0
2025-12-27 23:03:33,0.0,0.0,0.0,0.0014483111,0.8485839,0.0
2025-12-27 23:03:43,0.0,0.0,0.0,0.0013658076,0.8485839,0.0
2025-12-27 23:03:53,0.0,0.0,0.0,0.0015064179,0.8485839,0.0
2025-12-27 23:04:03,0.0,0.0,0.0,0.0013747385,0.8485839,0.0
2025-12-27 23:04:13,0.0,0.0,0.0,0.0015427009,0.8485839,0.0
2025-12-27 23:04:23,0.0,0.0,0.0,0.0015077858,0.8469482,0.0
2025-12-27 23:04:37,0.0,0.0,0.0,0.0014636802,0.84699935,0.0
2025-12-27 23:04:48,0.0,0.0,0.0,0.001465056,0.8485839,0.0
2025-12-27 23:04:58,0.0,0.0,0.0,0.0013242334,0.8485839,0.0
2025-12-27 23:05:08,0.0,0.0,0.0,0.0013945837,0.8502195,0.0
2025-12-27 23:05:18,0.0,0.0,0.0,0.0014950406,0.84863496,0.0
2025-12-27 23:05:28,0.0,0.0,0.0,0.0013781427,0.84863496,0.0
2025-12-27 23:05:38,0.0,0.0,0.0,0.0014706952,0.8469482,0.0
2025-12-27 23:05:48,0.0,0.0,0.0,0.0013452292,0.8469482,0.0
2025-12-27 23:06:47,0.0,0.0,0.0,0.001602759,0.8469482,0.0
2025-12-27 23:06:57,0.0,0.0,0.0,0.0015308664,0.8485839,0.0
2025-12-27 23:09:55,0.0,0.0,0.0,0.0013639906,0.8485839,0.0
2025-12-27 23:10:05,0.0,0.0,0.0,0.0014045169,0.8485839,0.0
2025-12-27 23:10:15,0.0,0.0,0.0,0.0014158785,0.8193981,0.0
2025-12-27 23:10:25,0.0,0.0,0.0,0.0013135396,0.7863789,0.0
2025-12-27 23:10:35,0.0,0.0,0.0,0.0013762341,0.7863789,0.0
2025-12-27 23:10:45,0.0,0.0,0.0,0.0014485527,0.7863789,0.0
2025-12-27 23:10:56,0.0,0.0,0.0,0.001440988,0.78801453,0.0
2025-12-27 23:11:06,0.0,0.0,0.0,0.0014552894,0.36004245,0.0
2025-12-27 23:11:16,0.0,0.0,0.0,0.0013926164,0.36004245,0.0
2025-12-27 23:11:26,0.0,0.0,0.0,0.0015741034,0.36004245,0.0
2025-12-27 23:11:36,0.0,0.0,0.0,0.0017785516,0.36004245,0.0
2025-12-27 23:11:46,0.0,0.0,0.0,0.001570505,0.36004245,0.0
2025-12-27 23:11:56,0.0,0.0,0.0,0.0016097776,0.36004245,0.0
2025-12-27 23:12:07,0.0,0.0,0.0,0.0015768748,0.36004245,0.0
2025-12-27 23:12:17,0.0,0.0,0.0,0.0016383561,0.35999134,0.0
2025-12-27 23:12:27,0.0,0.0,0.0,0.0016383561,0.35999134,0.0
2025-12-27 23:12:37,0.0,0.0,0.0,0.0016517248,0.35999134,0.0
